requested_work_id,award_position,award_openalex_id,award_display_name,funder_award_id,funder_openalex_id,funder_display_name,award_doi
W4363678597,12,G3162985271,,W911NF2110325,F4320333591,Multidisciplinary University Research Initiative,
W4363678597,13,G3392305090,,-16-1-,F4320338279,Air Force Office of Scientific Research,
W4363678597,14,G3722242190,,OMA-2137642,F4320338279,Air Force Office of Scientific Research,
W4363678597,15,G3990184095,,FA9550-21-1-0209,F4320309626,University of Chicago,
W4363678597,16,G431725244,,FA9550-21-1-0209,F4320333591,Multidisciplinary University Research Initiative,
W4363678597,17,G4516736450,,-21-1-,F4320338279,Air Force Office of Scientific Research,
W4363678597,18,G4629941602,QuIC - TaQS: Interconnects for a Superconducting-Atomic Hybrid Quantum Network,2137642,F4320306076,National Science Foundation,
W4363678597,19,G4876042962,,OMA-1936118,F4320338279,Air Force Office of Scientific Research,
W4363678597,20,G4962106257,,W911NF-18-1-0212,F4320338281,Army Research Office,
W4363678597,21,G5298762856,,FA9550-21-1-0209,F4320338294,Air Force Research Laboratory,
W4363678597,22,G5659690140,,FA9550-19-1-0399,F4320306076,National Science Foundation,
W4363678597,23,G6167497367,,FA9550-19-1-0399,F4320338279,Air Force Office of Scientific Research,
W4363678597,24,G6518383159,,W911NF2110325,F4320338281,Army Research Office,
W4363678597,25,G6526646931,,FA9550-19-1-0399,F4320333591,Multidisciplinary University Research Initiative,
W4363678597,26,G657448715,,W911NF-16-1-,F4320338281,Army Research Office,
W4363678597,27,G7452299184,,W911NF,F4320338281,Army Research Office,
W4363678597,28,G7500482128,,W911NF-18-1-0212,F4320338279,Air Force Office of Scientific Research,
W4363678597,29,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4363678597,30,G7900882,,W911NF-16- 1-0349,F4320338281,Army Research Office,
W4363678597,31,G8289759875,,FA9550,F4320338294,Air Force Research Laboratory,
W4363678597,32,G8672390710,,2020-71479,F4320306079,David and Lucile Packard Foundation,
W4363678597,33,G922915270,QII-TAQS: Quantum Metrological Platform for Single-Molecule Bio-Sensing,1936118,F4320306076,National Science Foundation,
W4399890177,1,G2272854739,,FA8750-20-2-1007,F4320338294,Air Force Research Laboratory,
W4399890177,2,G4359690165,NSF Convergence Accelerator Track C: Interconnecting Quantum Computers for the Next-Generation Internet,2040695,F4320306076,National Science Foundation,
W4399890177,3,G4800547303,,1747426,F4320337367,Division of Materials Research,
W4399890177,4,G4944074465,Convergence QL: Workshop Series: Cross- Sector Connections in Quantum Leap,1747426,F4320306076,National Science Foundation,
W4399890177,5,G5298095028,,DMR-1747426,F4320337367,Division of Materials Research,
W4399890177,6,G5639706416,INTEGRATED MECHANICS FOR MODULAR QUANTUM RECONFIGURABLE CIRCUITS,896401,F4320320300,European Commission,
W4399890177,7,G6629006974,Integrated multi-qubit devices for scalable quantum networks,840393,F4320320300,European Commission,
W4318486584,1,G1639952346,,1231319,F4320337367,Division of Materials Research,
W4318486584,2,G2414013413,,2039380,F4320337367,Division of Materials Research,
W4318486584,3,G3311699245,Center for Integrated Quantum Materials,1231319,F4320306076,National Science Foundation,
W4318486584,4,G4303070870,,DMR-2039380,F4320337367,Division of Materials Research,
W4318486584,5,G8108395467,"MIP: Platform for the Accelerated Realization, Analysis, and Discovery of Interface Materials (PARADIM)",2039380,F4320306076,National Science Foundation,
W4318486584,6,G8640644076,,DMR-12313 19,F4320306076,National Science Foundation,
W4318486584,7,G875209366,,DMR-1231319,F4320337367,Division of Materials Research,
W4313427316,1,G1463062727,,12101353,F4320321001,National Natural Science Foundation of China,
W4313427316,2,G2245803972,,CNS-2112562,F4320337345,Office of Naval Research,
W4313427316,3,G8377316191,AI Institute for Edge Computing Leveraging Next Generation Networks (Athena),2112562,F4320306076,National Science Foundation,
W4387737982,1,G1404049065,,FA9550-21-1-0209,F4320338279,Air Force Office of Scientific Research,
W4387737982,2,G1432373144,,W911NF-21-1-,F4320338281,Army Research Office,
W4387737982,3,G1523888516,,FA9550-,F4320338279,Air Force Office of Scientific Research,
W4387737982,4,G1770223817,,FA864921P0781,F4320338294,Air Force Research Laboratory,
W4387737982,5,G1829052184,,N00014-19-1-2189,F4320337345,Office of Naval Research,
W4387737982,6,G2882288540,,W911NF2310077,F4320338281,Army Research Office,
W4387737982,7,G3162985271,,W911NF2110325,F4320333591,Multidisciplinary University Research Initiative,
W4387737982,8,G3722242190,,OMA-2137642,F4320338279,Air Force Office of Scientific Research,
W4387737982,9,G3889299546,Collaborative Research: CIF: FET: Small: Realizing Joint Detection Receivers for Quantum-enhanced Optical Communications using Photonic NISQ-era Quantum Processors,2204985,F4320306076,National Science Foundation,
W4387737982,10,G431725244,,FA9550-21-1-0209,F4320333591,Multidisciplinary University Research Initiative,
W4387737982,11,G4516736450,,-21-1-,F4320338279,Air Force Office of Scientific Research,
W4387737982,12,G4629941602,QuIC - TaQS: Interconnects for a Superconducting-Atomic Hybrid Quantum Network,2137642,F4320306076,National Science Foundation,
W4387737982,13,G4876042962,,OMA-1936118,F4320338279,Air Force Office of Scientific Research,
W4387737982,14,G5298762856,,FA9550-21-1-0209,F4320338294,Air Force Research Laboratory,
W4387737982,15,G5659690140,,FA9550-19-1-0399,F4320306076,National Science Foundation,
W4387737982,16,G6098521345,,FA9550,F4320337345,Office of Naval Research,
W4387737982,17,G6167497367,,FA9550-19-1-0399,F4320338279,Air Force Office of Scientific Research,
W4387737982,18,G6518383159,,W911NF2110325,F4320338281,Army Research Office,
W4387737982,19,G6526646931,,FA9550-19-1-0399,F4320333591,Multidisciplinary University Research Initiative,
W4387737982,20,G7452299184,,W911NF,F4320338281,Army Research Office,
W4387737982,21,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4387737982,22,G8289759875,,FA9550,F4320338294,Air Force Research Laboratory,
W4387737982,23,G8672390710,,2020-71479,F4320306079,David and Lucile Packard Foundation,
W4387737982,24,G8876996369,,N00014,F4320337345,Office of Naval Research,
W4387737982,25,G922915270,QII-TAQS: Quantum Metrological Platform for Single-Molecule Bio-Sensing,1936118,F4320306076,National Science Foundation,
W4394845623,1,G1251659944,,STI 792/1-1,F4320320879,Deutsche Forschungsgemeinschaft,
W3190942902,1,G1379449677,QLCI-CG: The Open Quantum Frontier Institute,1936835,F4320306076,National Science Foundation,
W3190942902,2,G1415827477,"NSF Convergence Accelerator- Track C: QuSTEAM: Convergent Undergraduate Education in Quantum Science, Technology, Engineering, Arts, and Mathematics",2040581,F4320306076,National Science Foundation,
W3190942902,3,G2403330605,,PHY-1733907,F4320334224,"Institute for Quantum Information and Matter, California Institute of Technology",
W3190942902,4,G241279073,,DE‐SC0012704,F4320306084,U.S. Department of Energy,
W3190942902,5,G2418667089,Workshop: Quantum Engineering Education,2110432,F4320306076,National Science Foundation,
W3190942902,6,G2958415499,,PHY-1733907,F4320309398,California Institute of Technology,
W3190942902,7,G357145406,,DE-SC-0012704,F4320332359,Office of Science,
W3190942902,8,G3915068459,,DE-SC0012704,F4320332178,National Institute of Standards and Technology,
W3190942902,9,G4314815125,,61801,F4320332222,University of Illinois at Urbana-Champaign,
W3190942902,10,G498139845,,DE-AC02,F4320332359,Office of Science,
W3190942902,11,G507237395,The Institute for Quantum Information and Matter: Advancing the Entanglement Frontier,1733907,F4320306076,National Science Foundation,
W3190942902,12,G5476995083,QLCI-CI: NSF Quantum Leap Challenge Institute for Hybrid Quantum Architectures and Networks,2016136,F4320306076,National Science Foundation,
W3190942902,13,G5489857805,QLCI-CI: NSF Quantum Leap Challenge Institute for Enhanced Sensing and Distribution Using Correlated Quantum States,2016244,F4320306076,National Science Foundation,
W3190942902,14,G5616713406,,DE-AC02-07CH11359,F4320306076,National Science Foundation,
W3190942902,15,G5765906131,,SC0012704.,F4320306084,U.S. Department of Energy,
W3190942902,16,G585908603,,AC02-07CH11359,F4320306084,U.S. Department of Energy,
W3190942902,17,G660927038,,CA 90089,F4320306076,National Science Foundation,
W3190942902,18,G6611100731,,97403,F4320312726,University of Oregon,
W3190942902,19,G716412294,,DE–AC02–07CH11359,F4320332359,Office of Science,
W3190942902,20,G7463374569,,SC0012704,F4320332359,Office of Science,
W3190942902,21,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W3190942902,22,G8070044977,,NSF-1941583,F4320310160,University of Arizona,
W3190942902,23,G8221422727,,CT 06520,F4320308380,Yale University,
W3190942902,24,G86560745,,DE‐AC02‐07CH11359,F4320306084,U.S. Department of Energy,
W3190942902,25,G872144517,,DE-SC0012704,F4320306076,National Science Foundation,
W3190942902,26,G961819192,,1733907,F4320309398,California Institute of Technology,
W3190942902,27,G969889393,,DE-AC02-,F4320306084,U.S. Department of Energy,
W4400249069,1,G1162011400,,W911NF1810432,F4320338281,Army Research Office,
W4400249069,2,G1417231415,QII-TAQS: Quantum Machine Learning with Photonics,1936314,F4320306076,National Science Foundation,
W4400249069,3,G4198572546,QuIC-TAQS: Integrated Lithium Niobate Quantum Photonics Platform,2137723,F4320306076,National Science Foundation,
W4393094861,1,G746871448,,DESC0024223,F4320306084,U.S. Department of Energy,
W4393094861,2,G7835205672,,DE-SC0024223,F4320306076,National Science Foundation,
W4393094861,3,G8309996419,ExpandQISE: Track 1: Prairie View A&M University - Virginia Tech Partnership in Quantum Science & Engineering Research and Education,2328991,F4320306076,National Science Foundation,
W4393094861,4,G8455530170,ENHANCED RADIATED POWER VIA ENGINEERED EIGENBASIS COLLAPSE,DESC0024223,F4320332359,Office of Science,
W4406262057,1,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4412102694,1,G11630931,,DENA0003525,F4320306084,U.S. Department of Energy,
W4412102694,2,G280414146,,DE-NA0003525,F4320332359,Office of Science,
W4412102694,3,G288067973,,0003525,F4320306084,U.S. Department of Energy,
W4412102694,4,G413247060,,"DE‐NA,0003525",F4320338291,Sandia National Laboratories,
W4412102694,5,G7444832178,,EEC-1941583,F4320306084,U.S. Department of Energy,
W4412102694,6,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4412102694,7,G855168022,,DENA-0003525,F4320332369,National Nuclear Security Administration,
W4412102694,8,G872931124,,DE‐NA0003525,F4320315466,Center for Integrated Nanotechnologies,
W3127636965,1,G2469973041,,N660012014029,F4320332180,Defense Advanced Research Projects Agency,
W3127636965,2,G7497046220,,W911NF2010039,F4320337531,"Defense Sciences Office, DARPA",
W4385874144,1,G11630931,,DENA0003525,F4320306084,U.S. Department of Energy,
W4385874144,2,G1166951225,,DE-NA-0003525,F4320337506,Advanced Scientific Computing Research,
W4385874144,3,G1391239255,,19-022266,F4320306084,U.S. Department of Energy,
W4385874144,4,G1689895378,,19-022266,F4320332359,Office of Science,
W4385874144,5,G2214935549,,NA0003525,F4320338291,Sandia National Laboratories,
W4385874144,6,G2664332745,,DE-NA-003525,F4320338291,Sandia National Laboratories,
W4385874144,7,G280414146,,DE-NA0003525,F4320332359,Office of Science,
W4385874144,8,G2930498565,,FWP 19-022266,F4320306084,U.S. Department of Energy,
W4385874144,9,G3820234551,CAREER:Doped Aluminum Nitride Ferroelectric Microelectromechanical Systems,1944248,F4320306076,National Science Foundation,
W4385874144,10,G3960396937,,DE-NA-003525,F4320306084,U.S. Department of Energy,
W4385874144,11,G413247060,,"DE‐NA,0003525",F4320338291,Sandia National Laboratories,
W4385874144,12,G4771968897,,NA0003525,F4320306076,National Science Foundation,
W4385874144,13,G4903105778,,NA0003525,F4320306084,U.S. Department of Energy,
W4385874144,14,G5339743583,,NA0003525,F4320332369,National Nuclear Security Administration,
W4385874144,15,G6338696783,,DE‐NA0003525,F4320306076,National Science Foundation,
W4385874144,16,G6671297155,,CAREER,F4320306076,National Science Foundation,
W4385874144,17,G8369078201,,DE-NA-003525,F4320332369,National Nuclear Security Administration,
W4385874144,18,G8417631907,,HR0011-21-9-0004,F4320306076,National Science Foundation,
W4385874144,19,G855168022,,DENA-0003525,F4320332369,National Nuclear Security Administration,
W4385874144,20,G872931124,,DE‐NA0003525,F4320315466,Center for Integrated Nanotechnologies,
W4389848296,1,G1432373144,,W911NF-21-1-,F4320338281,Army Research Office,
W4389848296,2,G3162985271,,W911NF2110325,F4320333591,Multidisciplinary University Research Initiative,
W4389848296,3,G4700831490,,2022-,F4320335489,Institute for Information and Communications Technology Promotion,
W4389848296,4,G5633803853,,NRF-2020M3E4A1077861,F4320328359,"Ministry of Science and ICT, South Korea",
W4389848296,5,G6185281766,,NRF-2020M3E4A1077861,F4320322120,National Research Foundation of Korea,
W4389848296,6,G6518383159,,W911NF2110325,F4320338281,Army Research Office,
W4389848296,7,G6762893308,,2022-0-00463,F4320328359,"Ministry of Science and ICT, South Korea",
W4389848296,8,G7452299184,,W911NF,F4320338281,Army Research Office,
W4389848296,9,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4389848296,10,G827923553,,ERC-1941583,F4320337471,Office of Multidisciplinary Activities,
W4389848296,11,G8374098290,,OMA-1936118,F4320337471,Office of Multidisciplinary Activities,
W4389848296,12,G922915270,QII-TAQS: Quantum Metrological Platform for Single-Molecule Bio-Sensing,1936118,F4320306076,National Science Foundation,
W4393186915,1,G3258022080,,NRF-2021R1F1A1062182,F4320322120,National Research Foundation of Korea,
W4393186915,2,G710128393,,NRF- 2020R1A6A1A03047771,F4320322120,National Research Foundation of Korea,
W4392169555,1,G7576470222,NSF Engineering Research Center for Quantum Networks (CQN),1941583,F4320306076,National Science Foundation,
W4387517733,1,G1829052184,,N00014-19-1-2189,F4320337345,Office of Naval Research,
W4387517733,2,G2463917466,,HR00112090128,F4320332180,Defense Advanced Research Projects Agency,
W4387517733,3,G3248877916,CAREER: Covert Quantum Sensing,2045530,F4320306076,National Science Foundation,
W4387517733,4,G7129326012,,4000178321,F4320338287,Oak Ridge National Laboratory,
W4387517733,5,G8629900746,,4000178321,F4320306084,U.S. Department of Energy,
W4387517733,6,G8876996369,,N00014,F4320337345,Office of Naval Research,
W4399346926,1,G5489857805,QLCI-CI: NSF Quantum Leap Challenge Institute for Enhanced Sensing and Distribution Using Correlated Quantum States,2016244,F4320306076,National Science Foundation,
W4399346926,2,G7454671755,Center: Center for Ultracold Atoms,2317134,F4320306076,National Science Foundation,
W3172340442,1,G2218941472,MOLECULAR AND CYTOGENETIC STUDIES IN FRAGILE X CARRIERS,1f32gm012305-01,F4320332161,National Institutes of Health,
W3172340442,2,G6733861295,,R15GM123405,F4320337354,National Institute of General Medical Sciences,
W4311552308,1,G357145406,,DE-SC-0012704,F4320332359,Office of Science,
W4311552308,2,G5765906131,,SC0012704.,F4320306084,U.S. Department of Energy,
W4311552308,3,G7463374569,,SC0012704,F4320332359,Office of Science,
W4387018863,1,G5557203550,,N00014-20-1-2422,F4320337345,Office of Naval Research,
W4387018863,2,G6385238186,CAREER: Quantum Acoustic Information Processing with Phononic Crystal Devices,1941826,F4320306076,National Science Foundation,
